degree,age,income,edu
associate,34,59999.98047,14
tech,34,36599.98431,14
associate,34,37999.98425,14
associate,34,37199.9845,14
associate,34,20000.00342,14
tech,34,51999.99902,14
associate,34,49719.99524,14
associate,34,57000.00391,14
associate,34,87999.97656,14
tech,34,49999.99512,14
high,34,50500.00784,12
high,34,54000.00977,12
high,34,62400.01563,12
high,34,21000.00098,12
high,34,71300.0116,12
high,34,22499.98999,12
high,34,23999.99805,12
high,34,36299.98441,12
high,34,1200.000122,12
high,34,48000.01172,12
high,34,10000.00293,12
high,34,42000,12
high,34,55000.00781,12
high,34,39999.99609,12
high,34,6020.535838,12
high,34,36999.99176,12
high,34,37999.99902,12
high,34,24999.99414,12
high,34,50000.00781,12
high,34,36000.58287,12
high,34,40799.99609,12
high,34,23999.99805,12
high,34,29999.99219,12
high,34,23999.99805,12
high,34,12999.99512,12
high,34,32999.99609,12
high,34,35999.98438,12
high,34,97999.97644,12
high,34,23000.00385,12
high,34,24999.99414,12
high,34,27599.99023,12
high,34,35999.98438,12
high,34,23999.99805,12
high,34,44999.99609,12
high,34,17999.99805,12
high,34,35999.98438,12
high,34,14400.00391,12
high,34,39999.99609,12
high,34,31999.99207,12
high,34,20000.00391,12
high,34,48000.01172,12
high,34,45999.9873,12
high,34,23999.99805,12
high,34,23999.99805,12
high,34,41000.01953,12
high,34,30299.99222,12
high,34,14400.00391,12
high,34,8000.000488,12
high,34,20000.00391,12
high,34,20500.00009,12
high,34,35999.98438,12
high,34,20000.00391,12
high,34,18785.78516,12
high,34,28649.99377,12
high,34,24999.99414,12
high,34,45999.9873,12
high,34,1999.999878,12
high,34,43999.99988,12
high,34,4000.001953,12
high,34,38000.0166,12
high,34,31200.00391,12
high,34,50000.00781,12
secondary,34,3499.999054,9
secondary,34,69999.9834,9
secondary,34,71999.96875,9
secondary,34,24999.99414,9
secondary,34,7,9
secondary,34,25499.99417,9
secondary,34,77999.99219,9
secondary,34,20000.00391,9
secondary,34,70000.03125,9
secondary,34,24749.99799,9
secondary,34,9599.999023,9
secondary,34,23999.99805,9
secondary,34,1000.000061,9
secondary,34,27499.98828,9
secondary,34,45999.9873,9
secondary,34,24999.99414,9
secondary,34,15000.00391,9
secondary,34,39999.99609,9
secondary,34,10000.00293,9
secondary,34,12449.99707,9
secondary,34,2699.999512,9
secondary,34,24999.99414,9
secondary,34,9499.99707,9
secondary,34,10000.00293,9
secondary,34,120000.0195,9
secondary,34,10000.00293,9
secondary,34,15600.00098,9
secondary,34,29999.99219,9
secondary,34,10000.00293,9
secondary,34,20000.00391,9
secondary,34,15000.00391,9
secondary,34,4500.000488,9
secondary,34,24000.00293,9
secondary,34,50000.00781,9
secondary,34,42250.00391,9
secondary,34,10000.00293,9
secondary,34,40999.99615,9
secondary,34,15000.00391,9
secondary,34,39684.58203,9
secondary,34,63000.01953,9
secondary,34,149.9374084,9
secondary,34,29999.99219,9
secondary,34,35999.98438,9
secondary,34,42000,9
secondary,34,40000.00781,9
secondary,34,23262.63086,9
secondary,34,29999.99219,9
secondary,34,59999.98047,9
secondary,34,61500.01123,9
secondary,34,15600.00098,9
secondary,34,61573.125,9
secondary,34,35999.98438,9
secondary,34,20200.00006,9
secondary,34,24544.33984,9
secondary,34,2999.999023,9
secondary,34,29999.99219,9
secondary,34,36499.98438,9
secondary,34,20999.99023,9
secondary,34,35999.98438,9
secondary,34,37999.98425,9
secondary,34,20000.00391,9
secondary,34,20000.00391,9
secondary,34,10000.00293,9
secondary,34,23999.99805,9
secondary,34,23999.99805,9
secondary,34,43000,9
secondary,34,15000.00391,9
secondary,34,29999.99219,9
secondary,34,38449.98425,9
secondary,34,19499.9978,9
secondary,34,21599.99219,9
secondary,34,17999.99805,9
secondary,34,20000.00391,9
secondary,34,17999.99805,9
secondary,34,24749.99799,9
secondary,34,54500.0098,9
secondary,34,15000.00391,9
secondary,34,33499.9917,9
secondary,34,33500.00574,9
secondary,34,43999.99988,9
secondary,34,23999.99805,9
secondary,34,41199.98384,9
secondary,34,25999.99792,9
secondary,34,17999.99805,9
secondary,34,23999.99805,9
secondary,34,549.999939,9
secondary,34,3599.999512,9
secondary,34,18999.99811,9
secondary,34,13397.28516,9
secondary,34,15000.00391,9
secondary,34,23999.99805,9
secondary,34,20000.00391,9
secondary,34,36017.11351,9
secondary,34,19500.00003,9
secondary,34,18700.00195,9
secondary,34,56000.01221,9
secondary,34,12999.99512,9
secondary,34,48000.01172,9
secondary,34,29999.99219,9
secondary,34,23137.70508,9
secondary,34,45000.01563,9
secondary,34,29999.99219,9
secondary,34,17999.99805,9
secondary,34,60699.98045,9
secondary,34,17999.99805,9
secondary,34,50000.00781,9
secondary,34,50000.00781,9
secondary,34,25000.00256,9
secondary,34,20000.00391,9
secondary,34,20600.00385,9
secondary,34,24599.99799,9
secondary,34,11947.7959,9
secondary,34,4800.000977,9
secondary,34,17999.99805,9
secondary,34,24508.20117,9
secondary,34,23999.99805,9
secondary,34,23999.99805,9
secondary,34,23999.99805,9
secondary,34,26000.01172,9
secondary,34,48000.01172,9
secondary,34,35999.98438,9
secondary,34,4999.999512,9
secondary,34,18168.17578,9
secondary,34,15537.2666,9
secondary,34,29999.99219,9
secondary,34,15678.80078,9
secondary,34,23999.99805,9
secondary,34,39999.99609,9
secondary,34,17999.99805,9
secondary,34,24599.99799,9
secondary,34,17999.99805,9
secondary,34,23999.99805,9
secondary,34,23999.99805,9
secondary,34,35999.98438,9
secondary,34,4000.001953,9
secondary,34,2999.999023,9
secondary,34,16800,9
secondary,34,23999.99805,9
secondary,34,20000.00391,9
secondary,34,23999.99805,9
secondary,34,23999.99805,9
secondary,34,28000.01367,9
secondary,34,29999.99219,9
secondary,34,22999.99026,9
secondary,34,27736.54492,9
secondary,34,42000,9
secondary,34,17999.99805,9
secondary,34,38499.99951,9
secondary,34,1499.999756,9
secondary,34,20000.00391,9
secondary,34,21817.71484,9
secondary,34,48000.01172,9
secondary,34,500.0000305,9
secondary,34,48000.01172,9
secondary,34,10000.00293,9
secondary,34,45663.23438,9
secondary,34,35000,9
secondary,34,8039.999023,9
secondary,34,2499.999512,9
secondary,34,28777.73828,9
secondary,34,20000.00391,9
secondary,34,22799.99365,9
secondary,34,5999.999512,9
secondary,34,5999.999512,9
secondary,34,5999.999512,9
secondary,34,29999.99219,9
secondary,34,15508.72266,9
secondary,34,48000.01172,9
primary,34,17400.00583,6
primary,34,24999.99414,6
primary,34,10000.00293,6
primary,34,20000.00391,6
primary,34,23999.99805,6
primary,34,4999.999512,6
primary,34,21199.99019,6
primary,34,17999.99805,6
primary,34,54000.01172,6
primary,34,17094.40234,6
primary,34,13020.49414,6
primary,34,7000.000977,6
primary,34,2499.999512,6
primary,34,22299.99033,6
primary,34,90000.03516,6
primary,34,1000.000061,6
primary,34,35000,6
primary,34,30399.99216,6
primary,34,35999.98438,6
primary,34,59999.98047,6
primary,34,29099.98999,6
primary,34,21000.00397,6
primary,34,36999.98444,6
primary,34,12999.99512,6
primary,34,12999.99512,6
primary,34,21328.77539,6
primary,34,23999.99805,6
primary,34,10000.00293,6
primary,34,35999.98438,6
primary,34,39999.99609,6
primary,34,24999.99414,6
primary,34,30099.99218,6
primary,34,10000.00293,6
primary,34,17999.99805,6
primary,34,30599.99414,6
primary,34,2999.999023,6
primary,34,11999.99707,6
primary,34,10500.00296,6
primary,34,17999.99805,6
primary,34,22399.99231,6
primary,34,29999.99219,6
primary,34,11999.99707,6
primary,34,25999.99792,6
primary,34,17000.00586,6
primary,34,13999.99414,6
primary,34,14000.00003,6
primary,34,11999.99707,6
primary,34,4999.999512,6
primary,34,23999.99805,6
primary,34,20000.00391,6
primary,34,11999.99707,6
primary,34,24999.99414,6
primary,34,24123.64258,6
noschool,34,8500.000969,0
noschool,34,4000.001953,0
noschool,34,14058.43848,0
noschool,34,20000.00391,0
noschool,34,11999.99707,0
noschool,34,22799.99023,0
noschool,34,21599.99219,0
noschool,34,15000.00391,0
phd,35,121999.9619,21
phd,35,300.0000305,21
phd,35,200000.0313,21
phd,35,39999.99951,21
master,35,250000,18
master,35,119999.9922,18
master,35,201664.8484,18
master,35,59999.98047,18
master,35,48000.01172,18
master,35,140000.0625,18
master,35,110000.0186,18
master,35,60000.01074,18
master,35,85000.01855,18
master,35,31607.19531,18
master,35,50000.00781,18
master,35,66000.01563,18
master,35,71600.01318,18
master,35,100000.0156,18
master,35,419999.9727,18
master,35,70000.03125,18
master,35,666.1336021,18
bachelor,35,59999.98047,16
bachelor,35,28799.99756,16
bachelor,35,32599.99963,16
bachelor,35,60999.98053,16
bachelor,35,100000.0156,16
bachelor,35,53000.01123,16
bachelor,35,99999.98828,16
bachelor,35,84399.99609,16
bachelor,35,42000,16
bachelor,35,24999.99811,16
bachelor,35,59999.98047,16
bachelor,35,61000.00684,16
bachelor,35,59999.98047,16
bachelor,35,25000.00684,16
bachelor,35,25999.9942,16
bachelor,35,26599.998,16
bachelor,35,1299.999878,16
bachelor,35,62000.00391,16
bachelor,35,29704.00592,16
bachelor,35,99999.97656,16
bachelor,35,35999.98438,16
bachelor,35,29999.99219,16
bachelor,35,21999.99216,16
bachelor,35,23999.99805,16
bachelor,35,31799.98926,16
bachelor,35,31999.99512,16
bachelor,35,26000.01172,16
bachelor,35,23999.99805,16
bachelor,35,30999.99225,16
bachelor,35,27599.99756,16
bachelor,35,31200.00537,16
bachelor,35,101000.0157,16
bachelor,35,36999.98444,16
bachelor,35,184000.0156,16
bachelor,35,65000,16
bachelor,35,75999.98145,16
bachelor,35,24679.99402,16
bachelor,35,200000.0313,16
bachelor,35,115999.9805,16
bachelor,35,44999.99561,16
bachelor,35,207999.9849,16
bachelor,35,34999.9917,16
bachelor,35,87500.01172,16
bachelor,35,150000.0234,16
bachelor,35,120000.0195,16
bachelor,35,42599.99512,16
bachelor,35,60400.01416,16
bachelor,35,412.7024231,16
bachelor,35,45500.0144,16
bachelor,35,104999.9961,16
bachelor,35,85000.03516,16
bachelor,35,70000.03125,16
bachelor,35,25920,16
bachelor,35,20999.99023,16
bachelor,35,84000,16
bachelor,35,77600.00537,16
bachelor,35,54000.01172,16
bachelor,35,25199.99609,16
bachelor,35,29999.99219,16
bachelor,35,20045.77964,16
bachelor,35,30999.99316,16
bachelor,35,47700.00732,16
bachelor,35,33899.9939,16
bachelor,35,42399.99414,16
bachelor,35,40649.98621,16
bachelor,35,32399.99414,16
bachelor,35,35999.98438,16
bachelor,35,57000.00391,16
bachelor,35,59999.98047,16
bachelor,35,30999.99225,16
bachelor,35,30040.03709,16
bachelor,35,28406.69922,16
bachelor,35,42000,16
bachelor,35,59999.98047,16
bachelor,35,25199.99609,16
bachelor,35,32999.99121,16
bachelor,35,45000.00293,16
bachelor,35,227880.4291,16
bachelor,35,50000.00781,16
bachelor,35,136000,16
bachelor,35,120500.0196,16
bachelor,35,49999.99902,16
bachelor,35,24999.99414,16
bachelor,35,38764.82031,16
bachelor,35,107000.0157,16
bachelor,35,50000.00781,16
bachelor,35,4000.001953,16
bachelor,35,76999.98633,16
bachelor,35,20000.00342,16
bachelor,35,22900.82617,16
bachelor,35,119999.9746,16
bachelor,35,50000.00781,16
bachelor,35,44800.00043,16
bachelor,35,39999.99512,16
bachelor,35,130000.0078,16
bachelor,35,30999.99225,16
bachelor,35,39999.98633,16
bachelor,35,19999.99792,16
bachelor,35,61000.00342,16
bachelor,35,49999.99902,16
bachelor,35,35999.98438,16
bachelor,35,25500,16
bachelor,35,31999.99207,16
bachelor,35,39999.99609,16
bachelor,35,22000,16
bachelor,35,120000.0244,16
bachelor,35,45000.01563,16
bachelor,35,20500.00389,16
bachelor,35,2499.999512,16
bachelor,35,39999.99609,16
bachelor,35,31499.99194,16
bachelor,35,56000.01221,16
bachelor,35,45000.01563,16
bachelor,35,30000.00684,16
bachelor,35,35000,16
bachelor,35,29999.99219,16
bachelor,35,35999.98438,16
bachelor,35,21599.99219,16
bachelor,35,3199.998978,16
bachelor,35,48200.00372,16
bachelor,35,48000.01172,16
associate,35,100000.0156,14
associate,35,44499.9834,14
associate,35,48000.01172,14
tech,35,42000,14
associate,35,60000.00879,14
tech,35,23999.99805,14
tech,35,48000.01172,14
tech,35,84000,14
tech,35,220000.0078,14
associate,35,21399.99762,14
associate,35,10000.00293,14
tech,35,50000.00781,14
associate,35,50000.00781,14
associate,35,50299.99612,14
associate,35,104799.9658,14
associate,35,22399.99231,14
tech,35,1,14
associate,35,61000.01959,14
associate,35,22199.99719,14
tech,35,12999.99713,14
tech,35,27599.99756,14
tech,35,28000.0116,14
tech,35,21199.99019,14
associate,35,29999.99219,14
associate,35,52999.98816,14
associate,35,89999.98096,14
associate,35,23999.99805,14
tech,35,25849.99805,14
tech,35,25749.99805,14
associate,35,10000.00293,14
associate,35,23999.99805,14
associate,35,69000.01569,14
associate,35,23000,14
tech,35,29999.99219,14
associate,35,16800,14
associate,35,20000.00391,14
tech,35,21599.99219,14
tech,35,15000.00391,14
associate,35,23800,14
associate,35,25999.98975,14
tech,35,52999.98975,14
associate,35,30399.99713,14
associate,35,19799.99783,14
associate,35,4800.000977,14
tech,35,20000.00391,14
associate,35,71999.96875,14
associate,35,23999.99805,14
associate,35,36072.51387,14
tech,35,39999.99609,14
associate,35,43999.99854,14
tech,35,4999.999512,14
tech,35,22000.00378,14
tech,35,25199.99609,14
tech,35,69999.9834,14
associate,35,70999.98346,14
tech,35,23999.99805,14
associate,35,45999.99561,14
associate,35,17999.99805,14
associate,35,49999.97852,14
associate,35,41409.52734,14
associate,35,84999.99756,14
tech,35,50000.00781,14
associate,35,30849.99228,14
associate,35,39999.99512,14
tech,35,29999.99219,14
tech,35,95999.96338,14
associate,35,37999.99268,14
associate,35,31527.02344,14
associate,35,20000.00391,14
associate,35,47999.99463,14
associate,35,23000.00293,14
associate,35,199999.9609,14
associate,35,44999.99561,14
associate,35,35999.98438,14
tech,35,55000.00781,14
tech,35,15440.1543,14
associate,35,80000.00391,14
tech,35,54000.00977,14
associate,35,29999.99219,14
tech,35,60000.00732,14
associate,35,54499.99902,14
tech,35,23999.99805,14
tech,35,36999.995,14
associate,35,46000.00195,14
tech,35,11999.99707,14
associate,35,30000.00684,14
associate,35,35999.98438,14
associate,35,80000.03418,14
tech,35,11999.99707,14
tech,35,84499.96143,14
associate,35,31199.9922,14
tech,35,17999.99805,14
tech,35,35999.98438,14
associate,35,82999.9834,14
associate,35,37999.99994,14
associate,35,37999.98416,14
associate,35,27720.59766,14
tech,35,23999.99805,14
associate,35,34700.00781,14
tech,35,15000.00391,14
tech,35,47999.98877,14
associate,35,29999.99219,14
associate,35,27599.99023,14
tech,35,25982.56055,14
associate,35,38599.9917,14
tech,35,24999.99988,14
associate,35,42000,14
associate,35,11400.00098,14
tech,35,10000.00293,14
tech,35,24999.99414,14
tech,35,32399.99414,14
associate,35,39999.99512,14
associate,35,99999.96387,14
tech,35,29399.99805,14
associate,35,44999.99463,14
associate,35,39999.99609,14
associate,35,3623.818604,14
associate,35,22000.00378,14
associate,35,31999.99207,14
associate,35,38999.9834,14
associate,35,29999.99756,14
tech,35,29999.99219,14
associate,35,30001.99219,14
tech,35,7499.999023,14
tech,35,150349.9532,14
tech,35,19999.99792,14
associate,35,17999.99805,14
tech,35,38999.99609,14
associate,35,32399.9917,14
tech,35,14400.00391,14
associate,35,24599.99121,14
tech,35,38999.99072,14
associate,35,58000.01465,14
associate,35,43200.01563,14
tech,35,17173.625,14
associate,35,32999.99609,14
associate,35,29999.99365,14
associate,35,1499.999756,14
associate,35,19199.99817,14
associate,35,20000.00391,14
tech,35,83799.99854,14
associate,35,99999.96484,14
associate,35,112000.0127,14
associate,35,37499.98413,14
tech,35,34999.99121,14
associate,35,69999.9834,14
tech,35,54000.01172,14
tech,35,31399.99222,14
associate,35,59999.98438,14
tech,35,5999.999512,14
associate,35,49999.99609,14
tech,35,29999.99219,14
tech,35,39999.99609,14
associate,35,31000.00293,14
associate,35,34999.9917,14
tech,35,23249.99029,14
associate,35,29999.99219,14
tech,35,23999.99805,14
associate,35,23999.99805,14
associate,35,50000.00781,14
associate,35,44999.99463,14
associate,35,31999.99207,14
tech,35,18999.99811,14
tech,35,23000,14
associate,35,35000.00781,14
associate,35,69500.00104,14
tech,35,27599.99023,14
associate,35,32311.99213,14
high,35,45999.99561,12
high,35,35999.98438,12
high,35,39999.99609,12
high,35,57499.99609,12
high,35,28999.99756,12
high,35,39500.00049,12
high,35,10000.00293,12
high,35,42000,12
high,35,1999.999878,12
high,35,29999.99219,12
high,35,1699.999878,12
high,35,11999.99707,12
high,35,12089.9707,12
high,35,53000.01123,12
high,35,2999.999023,12
high,35,2999.999023,12
high,35,110000.0186,12
high,35,20399.99414,12
high,35,20000.00391,12
high,35,55000.00781,12
high,35,35000,12
high,35,50000.00781,12
high,35,48000.01172,12
high,35,53643.68359,12
high,35,29999.99219,12
high,35,16800,12
high,35,24999.99414,12
high,35,29999.99219,12
high,35,5500,12
high,35,71999.96875,12
high,35,24999.99414,12
high,35,27399.99811,12
high,35,29999.99219,12
high,35,20644.11719,12
high,35,30599.98926,12
high,35,20500.00562,12
high,35,22099.99222,12
high,35,25199.9917,12
high,35,44999.99463,12
high,35,71999.96875,12
high,35,29999.99219,12
high,35,32999.99121,12
high,35,199.9999542,12
high,35,7499.999512,12
high,35,29999.99219,12
high,35,54000.01172,12
high,35,50000.00781,12
high,35,29999.99219,12
high,35,39587.09375,12
high,35,28999.99609,12
high,35,17999.99805,12
high,35,10899.99511,12
high,35,17999.99805,12
high,35,17999.99805,12
high,35,10000.00293,12
high,35,20999.99023,12
high,35,24999.99414,12
high,35,15000.00391,12
high,35,35999.98438,12
high,35,29999.99512,12
high,35,5399.998535,12
high,35,32699.99207,12
high,35,59999.98047,12
high,35,13999.99414,12
high,35,30999.99225,12
high,35,16800,12
high,35,4500.000488,12
high,35,100000.0156,12
high,35,40999.99615,12
secondary,35,20000.00391,9
secondary,35,47000.0155,9
secondary,35,43200.01563,9
secondary,35,12500.00293,9
secondary,35,24499.99808,9
secondary,35,16499.99414,9
secondary,35,5999.999512,9
secondary,35,20499.99413,9
secondary,35,36499.98438,9
secondary,35,48000.01172,9
secondary,35,10000.00293,9
secondary,35,29999.99219,9
secondary,35,1999.999878,9
secondary,35,24299.99808,9
secondary,35,23999.99805,9
secondary,35,20000.00391,9
secondary,35,24499.99808,9
secondary,35,1499.999756,9
secondary,35,23999.99805,9
secondary,35,17000.00586,9
secondary,35,17624.18945,9
secondary,35,35000,9
secondary,35,17499.99219,9
secondary,35,4000.001953,9
secondary,35,22453.79492,9
secondary,35,23999.99805,9
secondary,35,15000.00391,9
secondary,35,29999.99219,9
secondary,35,23999.99805,9
secondary,35,11999.99707,9
secondary,35,6500.00293,9
secondary,35,100000.0156,9
secondary,35,24999.99414,9
secondary,35,14400.00391,9
secondary,35,59999.99805,9
secondary,35,42800.00012,9
secondary,35,2499.999512,9
secondary,35,52800.0127,9
secondary,35,29999.99219,9
secondary,35,35000,9
